game_id,Position,Ref,Date_Fetched
0022001010,official1,Rodney Mott,2021-05-07
0022001010,official2,Curtis Blair,2021-05-07
0022001010,official3,Ray Acosta,2021-05-07
0022001011,official1,Derrick Collins,2021-05-07
0022001011,official2,Eric Dalen,2021-05-07
0022001011,official3,Ashley Moyer-Gleich,2021-05-07
0022001012,official1,Tom Washington,2021-05-08
0022001012,official2,Derek Richardson,2021-05-08
0022001012,official3,Haywoode Workman,2021-05-08
0022001013,official1,Ed Malloy,2021-05-08
0022001013,official2,Aaron Smith,2021-05-08
0022001013,official3,Matt Boland,2021-05-08
0022001014,official1,Kane Fitzgerald,2021-05-08
0022001014,official2,Gediminas Petraitis,2021-05-08
0022001014,official3,Suyash Mehta,2021-05-08
0022001015,official1,Sean Wright,2021-05-08
0022001015,official2,Brian Forte,2021-05-08
0022001015,official3,Mousa Dagher,2021-05-08
0022001016,official1,Marc Davis,2021-05-08
0022001016,official2,Jonathan Sterling,2021-05-08
0022001016,official3,Andy Nagy,2021-05-08
0022001017,official1,Kevin Scott,2021-05-08
0022001017,official2,Mark Lindsay,2021-05-08
0022001017,official3,John Butler,2021-05-08
0022001018,official1,James Capers,2021-05-08
0022001018,official2,Curtis Blair,2021-05-08
0022001018,official3,CJ Washington,2021-05-08
0022001019,official1,Eric Lewis,2021-05-10
0022001019,official2,Kevin Cutler,2021-05-10
0022001019,official3,Ray Acosta,2021-05-10
0022001020,official1,Zach Zarba,2021-05-10
0022001020,official2,Brent Barnaky,2021-05-10
0022001020,official3,Justin Van Duyne,2021-05-10
0022001021,official1,David Guthrie,2021-05-10
0022001021,official2,Michael Smith,2021-05-10
0022001021,official3,Bennie Adams,2021-05-10
0022001022,official1,Sean Corbin,2021-05-10
0022001022,official2,Marat Kogut,2021-05-10
0022001022,official3,Matt Myers,2021-05-10
0022001023,official1,Josh Tiven,2021-05-10
0022001023,official2,Nick Buchert,2021-05-10
0022001023,official3,Nate Green,2021-05-10
0022001024,official1,Pat Fraher,2021-05-10
0022001024,official2,Tyler Ford,2021-05-10
0022001024,official3,Natalie Sago,2021-05-10
0022001025,official1,Courtney Kirkland,2021-05-10
0022001025,official2,Mitchell Ervin,2021-05-10
0022001025,official3,Eric Dalen,2021-05-10
0022001026,official1,Tom Washington,2021-05-10
0022001026,official2,Gediminas Petraitis,2021-05-10
0022001026,official3,Simone Jelks,2021-05-10
0022001027,official1,Brian Forte,2021-05-10
0022001027,official2,Mark Ayotte,2021-05-10
0022001027,official3,Andy Nagy,2021-05-10
0022001028,official1,Marc Davis,2021-05-10
0022001028,official2,Brandon Adair,2021-05-10
0022001028,official3,CJ Washington,2021-05-10
0022001029,official1,Sean Wright,2021-05-10
0022001029,official2,Matt Boland,2021-05-10
0022001029,official3,Derek Richardson,2021-05-10
0022001030,official1,James Capers,2021-05-10
0022001030,official2,Curtis Blair,2021-05-10
0022001030,official3,Mark Lindsay,2021-05-10
0022001031,official1,Kevin Scott,2021-05-10
0022001031,official2,Derrick Collins,2021-05-10
0022001031,official3,Jonathan Sterling,2021-05-10
0022000448,official1,James Williams,2021-05-12
0022000448,official2,Dedric Taylor,2021-05-12
0022000448,official3,Jenna Schroeder,2021-05-12
0022001032,official1,David Guthrie,2021-05-12
0022001032,official2,Marat Kogut,2021-05-12
0022001032,official3,Brent Barnaky,2021-05-12
0022001033,official1,Ken Mauer,2021-05-12
0022001033,official2,JB DeRosa,2021-05-12
0022001033,official3,Haywoode Workman,2021-05-12
0022001034,official1,Tony Brothers,2021-05-12
0022001034,official2,Aaron Smith,2021-05-12
0022001034,official3,Suyash Mehta,2021-05-12
0022001035,official1,Josh Tiven,2021-05-12
0022001035,official2,Michael Smith,2021-05-12
0022001035,official3,Nate Green,2021-05-12
0022001036,official1,Kane Fitzgerald,2021-05-12
0022001036,official2,Scott Twardoski,2021-05-12
0022001036,official3,Justin Van Duyne,2021-05-12
0022001037,official1,Pat Fraher,2021-05-12
0022001037,official2,Kevin Cutler,2021-05-12
0022001037,official3,Bennie Adams,2021-05-12
0022001038,official1,Sean Corbin,2021-05-12
0022001038,official2,Nick Buchert,2021-05-12
0022001038,official3,Phenizee Ransom,2021-05-12
0022001039,official1,Eric Lewis,2021-05-12
0022001039,official2,Mitchell Ervin,2021-05-12
0022001039,official3,Ray Acosta,2021-05-12
0022001040,official1,Tyler Ford,2021-05-12
0022001040,official2,Natalie Sago,2021-05-12
0022001040,official3,John Butler,2021-05-12
0022001041,official1,Courtney Kirkland,2021-05-12
0022001041,official2,Leon Wood,2021-05-12
0022001041,official3,Eric Dalen,2021-05-12
0022001042,official1,Marc Davis,2021-05-12
0022001042,official2,Karl Lane,2021-05-12
0022001042,official3,Brandon Adair,2021-05-12
0022001043,official1,Scott Foster,2021-05-12
0022001043,official2,Tom Washington,2021-05-12
0022001043,official3,Jacyn Goble,2021-05-12
0022001044,official1,Brian Forte,2021-05-12
0022001044,official2,Mark Ayotte,2021-05-12
0022001044,official3,Jason Goldenberg,2021-05-12
0022001045,official1,James Capers,2021-05-12
0022001045,official2,Mark Lindsay,2021-05-12
0022001045,official3,Mousa Dagher,2021-05-12
0022001046,official1,John Goble,2021-05-12
0022001046,official2,Curtis Blair,2021-05-12
0022001046,official3,Eric Dalen,2021-05-12
0022000458,official1,Zach Zarba,2021-05-14
0022000458,official2,Gediminas Petraitis,2021-05-14
0022000458,official3,JB DeRosa,2021-05-14
0022001047,official1,Pat Fraher,2021-05-14
0022001047,official2,Dedric Taylor,2021-05-14
0022001047,official3,Bennie Adams,2021-05-14
0022001048,official1,Kane Fitzgerald,2021-05-14
0022001048,official2,Marat Kogut,2021-05-14
0022001048,official3,Ashley Moyer-Gleich,2021-05-14
0022001049,official1,Kevin Cutler,2021-05-14
0022001049,official2,Aaron Smith,2021-05-14
0022001049,official3,Brandon Adair,2021-05-14
0022001050,official1,Tony Brothers,2021-05-14
0022001050,official2,Sean Corbin,2021-05-14
0022001050,official3,Lauren Holtkamp,2021-05-14
0022001051,official1,James Williams,2021-05-14
0022001051,official2,Scott Twardoski,2021-05-14
0022001051,official3,Justin Van Duyne,2021-05-14
0022001052,official1,Kevin Scott,2021-05-14
0022001052,official2,Brent Barnaky,2021-05-14
0022001052,official3,Haywoode Workman,2021-05-14
0022001053,official1,Courtney Kirkland,2021-05-14
0022001053,official2,Tyler Ford,2021-05-14
0022001053,official3,Derek Richardson,2021-05-14
0022000263,official1,Ken Mauer,2021-05-14
0022000263,official2,Ben Taylor,2021-05-14
0022000263,official3,Simone Jelks,2021-05-14
0022001054,official1,Marc Davis,2021-05-14
0022001054,official2,Mark Ayotte,2021-05-14
0022001054,official3,Jacyn Goble,2021-05-14
0022001055,official1,David Guthrie,2021-05-14
0022001055,official2,Brian Forte,2021-05-14
0022001055,official3,Nate Green,2021-05-14
0022001056,official1,Rodney Mott,2021-05-14
0022001056,official2,Leon Wood,2021-05-14
0022001056,official3,Matt Boland,2021-05-14
0022001057,official1,James Capers,2021-05-14
0022001057,official2,Curtis Blair,2021-05-14
0022001057,official3,Mousa Dagher,2021-05-14
0022001058,official1,Scott Foster,2021-05-14
0022001058,official2,Tom Washington,2021-05-14
0022001058,official3,Jason Goldenberg,2021-05-14
0022001059,official1,John Goble,2021-05-14
0022001059,official2,Mitchell Ervin,2021-05-14
0022001059,official3,Eric Dalen,2021-05-14
0022001060,official1,Zach Zarba,2021-05-16
0022001060,official2,Scott Wall,2021-05-16
0022001060,official3,Ashley Moyer-Gleich,2021-05-16
0022001061,official1,Sean Corbin,2021-05-16
0022001061,official2,Gediminas Petraitis,2021-05-16
0022001061,official3,Dedric Taylor,2021-05-16
0022001062,official1,Pat Fraher,2021-05-16
0022001062,official2,Aaron Smith,2021-05-16
0022001062,official3,Ray Acosta,2021-05-16
0022001063,official1,James Williams,2021-05-16
0022001063,official2,Nick Buchert,2021-05-16
0022001063,official3,Andy Nagy,2021-05-16
0022001064,official1,Ed Malloy,2021-05-16
0022001064,official2,Marat Kogut,2021-05-16
0022001064,official3,Phenizee Ransom,2021-05-16
0022001065,official1,Tony Brothers,2021-05-16
0022001065,official2,Mark Lindsay,2021-05-16
0022001065,official3,Lauren Holtkamp,2021-05-16
0022001066,official1,Eric Lewis,2021-05-16
0022001066,official2,Ben Taylor,2021-05-16
0022001066,official3,Bennie Adams,2021-05-16
0022001067,official1,Zach Zarba,2021-05-16
0022001067,official2,Marat Kogut,2021-05-16
0022001067,official3,Nate Green,2021-05-16
0022001068,official1,Marc Davis,2021-05-16
0022001068,official2,Mark Ayotte,2021-05-16
0022001068,official3,Matt Boland,2021-05-16
0022001069,official1,James Capers,2021-05-16
0022001069,official2,Jacyn Goble,2021-05-16
0022001069,official3,Jenna Schroeder,2021-05-16
0022001070,official1,Bill Kennedy,2021-05-16
0022001070,official2,Tyler Ford,2021-05-16
0022001070,official3,Derek Richardson,2021-05-16
0022001071,official1,Kevin Scott,2021-05-16
0022001071,official2,Brent Barnaky,2021-05-16
0022001071,official3,Andy Nagy,2021-05-16
0022001072,official1,Scott Foster,2021-05-16
0022001072,official2,Derrick Collins,2021-05-16
0022001072,official3,Mousa Dagher,2021-05-16
0022001073,official1,Kane Fitzgerald,2021-05-16
0022001073,official2,Brian Forte,2021-05-16
0022001073,official3,Jonathan Sterling,2021-05-16
0022001074,official1,Courtney Kirkland,2021-05-16
0022001074,official2,Leon Wood,2021-05-16
0022001074,official3,CJ Washington,2021-05-16
0022001075,official1,Sean Wright,2021-05-16
0022001075,official2,Karl Lane,2021-05-16
0022001075,official3,Matt Myers,2021-05-16
0022001076,official1,John Goble,2021-05-16
0022001076,official2,Mitchell Ervin,2021-05-16
0022001076,official3,Eric Dalen,2021-05-16
0022001077,official1,Tre Maddox,2021-05-16
0022001077,official2,Kevin Cutler,2021-05-16
0022001077,official3,Justin Van Duyne,2021-05-16
0022001078,official1,Rodney Mott,2021-05-16
0022001078,official2,Curtis Blair,2021-05-16
0022001078,official3,Jason Goldenberg,2021-05-16
0022001079,official1,Ken Mauer,2021-05-16
0022001079,official2,Tom Washington,2021-05-16
0022001079,official3,Evan Scott,2021-05-16
0022001080,official1,David Guthrie,2021-05-16
0022001080,official2,JB DeRosa,2021-05-16
0022001080,official3,Leroy Richardson,2021-05-16
0052000101,official1,Scott Foster,2021-05-23
0052000101,official2,Rodney Mott,2021-05-23
0052000101,official3,James Williams,2021-05-23
0052000101,official4,Michael Smith,2021-05-23
0052000111,official1,Tony Brothers,2021-05-23
0052000111,official2,Eric Lewis,2021-05-23
0052000111,official3,Curtis Blair,2021-05-23
0052000111,official4,Derrick Collins,2021-05-23
0052000121,official1,John Goble,2021-05-23
0052000121,official2,Josh Tiven,2021-05-23
0052000121,official3,Tre Maddox,2021-05-23
0052000121,official4,Brian Forte,2021-05-23
0052000131,official1,Marc Davis,2021-05-23
0052000131,official2,Sean Wright,2021-05-23
0052000131,official3,Mark Lindsay,2021-05-23
0052000131,official4,Karl Lane,2021-05-23
0052000201,official1,David Guthrie,2021-05-23
0052000201,official2,Courtney Kirkland,2021-05-23
0052000201,official3,Ben Taylor,2021-05-23
0052000201,official4,Michael Smith,2021-05-23
0052000211,official1,Scott Foster,2021-05-23
0052000211,official2,Eric Lewis,2021-05-23
0052000211,official3,James Williams,2021-05-23
0052000211,official4,Karl Lane,2021-05-23
0042000111,official1,Josh Tiven,2021-05-23
0042000111,official2,Courtney Kirkland,2021-05-23
0042000111,official3,Scott Wall,2021-05-23
0042000111,official4,Lauren Holtkamp,2021-05-23
0042000121,official1,David Guthrie,2021-05-23
0042000121,official2,Sean Wright,2021-05-23
0042000121,official3,Tyler Ford,2021-05-23
0042000121,official4,Eric Dalen,2021-05-23
0042000161,official1,Marc Davis,2021-05-23
0042000161,official2,Kevin Scott,2021-05-23
0042000161,official3,Curtis Blair,2021-05-23
0042000161,official4,Tom Washington,2021-05-23
0042000171,official1,Zach Zarba,2021-05-23
0042000171,official2,Tre Maddox,2021-05-23
0042000171,official3,Brian Forte,2021-05-23
0042000171,official4,Gediminas Petraitis,2021-05-23
0042000101,official1,Eric Lewis,2021-05-23
0042000101,official2,Pat Fraher,2021-05-23
0042000101,official3,Kevin Cutler,2021-05-23
0042000101,official4,Leon Wood,2021-05-23
0042000131,official1,Tony Brothers,2021-05-23
0042000131,official2,Ed Malloy,2021-05-23
0042000131,official3,Derrick Collins,2021-05-23
0042000131,official4,JB DeRosa,2021-05-23
0042000141,official1,James Capers,2021-05-23
0042000141,official2,Ken Mauer,2021-05-23
0042000141,official3,Dedric Taylor,2021-05-23
0042000141,official4,Karl Lane,2021-05-23
0042000151,official1,Kane Fitzgerald,2021-05-23
0042000151,official2,Bill Kennedy,2021-05-23
0042000151,official3,Rodney Mott,2021-05-23
0042000151,official4,Mitchell Ervin,2021-05-23
0042000122,official1,Marc Davis,2021-05-26
0042000122,official2,Josh Tiven,2021-05-26
0042000122,official3,Mark Lindsay,2021-05-26
0042000122,official4,Eric Dalen,2021-05-26
0042000162,official1,John Goble,2021-05-26
0042000162,official2,Ben Taylor,2021-05-26
0042000162,official3,Michael Smith,2021-05-26
0042000162,official4,Gediminas Petraitis,2021-05-26
0042000112,official1,James Capers,2021-05-26
0042000112,official2,Ken Mauer,2021-05-26
0042000112,official3,Sean Corbin,2021-05-26
0042000112,official4,Lauren Holtkamp,2021-05-26
0042000152,official1,Zach Zarba,2021-05-26
0042000152,official2,Tre Maddox,2021-05-26
0042000152,official3,Brian Forte,2021-05-26
0042000152,official4,Mitchell Ervin,2021-05-26
0042000172,official1,Scott Foster,2021-05-26
0042000172,official2,Bill Kennedy,2021-05-26
0042000172,official3,Curtis Blair,2021-05-26
0042000172,official4,Dedric Taylor,2021-05-26
0042000102,official1,Marc Davis,2021-05-26
0042000102,official2,Kevin Scott,2021-05-26
0042000102,official3,Jacyn Goble,2021-05-26
0042000102,official4,Leon Wood,2021-05-26
0042000132,official1,David Guthrie,2021-05-26
0042000132,official2,Rodney Mott,2021-05-26
0042000132,official3,Tom Washington,2021-05-26
0042000132,official4,Scott Wall,2021-05-26
0042000142,official1,Kane Fitzgerald,2021-05-26
0042000142,official2,James Williams,2021-05-26
0042000142,official3,JB DeRosa,2021-05-26
0042000142,official4,Michael Smith,2021-05-26
0042000123,official1,James Capers,2021-06-02
0042000123,official2,Ken Mauer,2021-06-02
0042000123,official3,Ed Malloy,2021-06-02
0042000123,official4,Dedric Taylor,2021-06-02
0042000153,official1,Scott Foster,2021-06-02
0042000153,official2,Sean Wright,2021-06-02
0042000153,official3,Sean Corbin,2021-06-02
0042000153,official4,Gediminas Petraitis,2021-06-02
0042000163,official1,Zach Zarba,2021-06-02
0042000163,official2,Tony Brothers,2021-06-02
0042000163,official3,Karl Lane,2021-06-02
0042000163,official4,Eric Dalen,2021-06-02
0042000113,official1,Eric Lewis,2021-06-02
0042000113,official2,Curtis Blair,2021-06-02
0042000113,official3,Brent Barnaky,2021-06-02
0042000113,official4,Leon Wood,2021-06-02
0042000133,official1,John Goble,2021-06-02
0042000133,official2,Pat Fraher,2021-06-02
0042000133,official3,Tyler Ford,2021-06-02
0042000133,official4,Mitchell Ervin,2021-06-02
0042000173,official1,Kane Fitzgerald,2021-06-02
0042000173,official2,Courtney Kirkland,2021-06-02
0042000173,official3,Mark Lindsay,2021-06-02
0042000173,official4,JB DeRosa,2021-06-02
0042000103,official1,James Capers,2021-06-02
0042000103,official2,Ben Taylor,2021-06-02
0042000103,official3,Michael Smith,2021-06-02
0042000103,official4,Lauren Holtkamp,2021-06-02
0042000124,official1,Zach Zarba,2021-06-02
0042000124,official2,James Williams,2021-06-02
0042000124,official3,Karl Lane,2021-06-02
0042000124,official4,Jacyn Goble,2021-06-02
0042000143,official1,Josh Tiven,2021-06-02
0042000143,official2,Sean Wright,2021-06-02
0042000143,official3,Derrick Collins,2021-06-02
0042000143,official4,Gediminas Petraitis,2021-06-02
0042000164,official1,David Guthrie,2021-06-02
0042000164,official2,Ed Malloy,2021-06-02
0042000164,official3,Tom Washington,2021-06-02
0042000164,official4,Eric Dalen,2021-06-02
0042000114,official1,John Goble,2021-06-02
0042000114,official2,Rodney Mott,2021-06-02
0042000114,official3,Kevin Cutler,2021-06-02
0042000114,official4,Leon Wood,2021-06-02
0042000134,official1,Scott Foster,2021-06-02
0042000134,official2,Bill Kennedy,2021-06-02
0042000134,official3,Mark Lindsay,2021-06-02
0042000134,official4,Mitchell Ervin,2021-06-02
0042000154,official1,Marc Davis,2021-06-02
0042000154,official2,Tony Brothers,2021-06-02
0042000154,official3,Brent Barnaky,2021-06-02
0042000154,official4,JB DeRosa,2021-06-02
0042000174,official1,Eric Lewis,2021-06-02
0042000174,official2,Pat Fraher,2021-06-02
0042000174,official3,Tyler Ford,2021-06-02
0042000174,official4,Dedric Taylor,2021-06-02
0042000104,official1,Kane Fitzgerald,2021-06-02
0042000104,official2,Courtney Kirkland,2021-06-02
0042000104,official3,Sean Corbin,2021-06-02
0042000104,official4,Lauren Holtkamp,2021-06-02
0042000144,official1,David Guthrie,2021-06-02
0042000144,official2,Kevin Scott,2021-06-02
0042000144,official3,Tre Maddox,2021-06-02
0042000144,official4,Gediminas Petraitis,2021-06-02
0042000115,official1,Zach Zarba,2021-06-02
0042000115,official2,Ben Taylor,2021-06-02
0042000115,official3,Michael Smith,2021-06-02
0042000115,official4,Mitchell Ervin,2021-06-02
0042000155,official1,James Capers,2021-06-02
0042000155,official2,Ken Mauer,2021-06-02
0042000155,official3,Curtis Blair,2021-06-02
0042000155,official4,Karl Lane,2021-06-02
0042000165,official1,Eric Lewis,2021-06-02
0042000165,official2,Sean Wright,2021-06-02
0042000165,official3,Mark Lindsay,2021-06-02
0042000165,official4,Dedric Taylor,2021-06-02
0042000105,official1,Josh Tiven,2021-06-02
0042000105,official2,Ed Malloy,2021-06-02
0042000105,official3,Tre Maddox,2021-06-02
0042000105,official4,Brent Barnaky,2021-06-02
0042000135,official1,Kane Fitzgerald,2021-06-02
0042000135,official2,Courtney Kirkland,2021-06-02
0042000135,official3,Brian Forte,2021-06-02
0042000135,official4,JB DeRosa,2021-06-02
0042000145,official1,Marc Davis,2021-06-02
0042000145,official2,Tony Brothers,2021-06-02
0042000145,official3,Tyler Ford,2021-06-02
0042000145,official4,Jacyn Goble,2021-06-02
0042000175,official1,John Goble,2021-06-02
0042000175,official2,James Williams,2021-06-02
0042000175,official3,Sean Corbin,2021-06-02
0042000175,official4,Derrick Collins,2021-06-02
0042000156,official1,David Guthrie,2021-06-08
0042000156,official2,Ben Taylor,2021-06-08
0042000156,official3,Tom Washington,2021-06-08
0042000156,official4,Kevin Cutler,2021-06-08
0042000166,official1,James Capers,2021-06-08
0042000166,official2,Bill Kennedy,2021-06-08
0042000166,official3,Rodney Mott,2021-06-08
0042000166,official4,Karl Lane,2021-06-08
0042000176,official1,Marc Davis,2021-06-08
0042000176,official2,Ken Mauer,2021-06-08
0042000176,official3,Curtis Blair,2021-06-08
0042000176,official4,Jacyn Goble,2021-06-08
0042000211,official1,David Guthrie,2021-06-08
0042000211,official2,Bill Kennedy,2021-06-08
0042000211,official3,Mark Lindsay,2021-06-08
0042000211,official4,Brent Barnaky,2021-06-08
0042000177,official1,Scott Foster,2021-06-08
0042000177,official2,Josh Tiven,2021-06-08
0042000177,official3,Sean Wright,2021-06-08
0042000177,official4,Tre Maddox,2021-06-08
0042000201,official1,James Capers,2021-06-08
0042000201,official2,Ben Taylor,2021-06-08
0042000201,official3,Tom Washington,2021-06-08
0042000201,official4,Derrick Collins,2021-06-08
0042000212,official1,Kane Fitzgerald,2021-06-08
0042000212,official2,Pat Fraher,2021-06-08
0042000212,official3,James Williams,2021-06-08
0042000212,official4,Sean Corbin,2021-06-08
0042000231,official1,Marc Davis,2021-06-08
0042000231,official2,Courtney Kirkland,2021-06-08
0042000231,official3,Kevin Scott,2021-06-08
0042000231,official4,Michael Smith,2021-06-08
0042000202,official1,Scott Foster,2021-06-08
0042000202,official2,Tony Brothers,2021-06-08
0042000202,official3,Ken Mauer,2021-06-08
0042000202,official4,Derrick Collins,2021-06-08
0042000221,official1,John Goble,2021-06-08
0042000221,official2,Eric Lewis,2021-06-08
0042000221,official3,Brian Forte,2021-06-08
0042000221,official4,Kevin Cutler,2021-06-08
0042000232,official1,Zach Zarba,2021-06-10
0042000232,official2,Josh Tiven,2021-06-10
0042000232,official3,Bill Kennedy,2021-06-10
0042000232,official4,Karl Lane,2021-06-10
0042000213,official1,Marc Davis,2021-06-10
0042000213,official2,Eric Lewis,2021-06-10
0042000213,official3,Tyler Ford,2021-06-10
0042000213,official4,Derrick Collins,2021-06-10
0042000222,official1,Scott Foster,2021-06-10
0042000222,official2,Tre Maddox,2021-06-10
0042000222,official3,Kevin Cutler,2021-06-10
0042000203,official1,Zach Zarba,2021-06-12
0042000203,official2,Kevin Scott,2021-06-12
0042000203,official3,Courtney Kirkland,2021-06-12
0042000203,official4,Karl Lane,2021-06-12
0042000233,official1,James Capers,2021-06-12
0042000233,official2,Sean Wright,2021-06-12
0042000233,official3,Ben Taylor,2021-06-12
0042000233,official4,Brent Barnaky,2021-06-12
0042000223,official1,Kane Fitzgerald,2021-06-12
0042000223,official2,James Williams,2021-06-12
0042000223,official3,Michael Smith,2021-06-12
0042000223,official4,Tom Washington,2021-06-12
0042000214,official1,Scott Foster,2021-06-14
0042000214,official2,Tony Brothers,2021-06-14
0042000214,official3,Ed Malloy,2021-06-14
0042000214,official4,Brian Forte,2021-06-14
0042000234,official1,David Guthrie,2021-06-14
0042000234,official2,Pat Fraher,2021-06-14
0042000234,official3,Rodney Mott,2021-06-14
0042000234,official4,Kevin Cutler,2021-06-14
0042000204,official1,John Goble,2021-06-14
0042000204,official2,Josh Tiven,2021-06-14
0042000204,official3,Curtis Blair,2021-06-14
0042000204,official4,Karl Lane,2021-06-14
0042000224,official1,Zach Zarba,2021-06-14
0042000224,official2,Sean Wright,2021-06-14
0042000224,official3,Sean Corbin,2021-06-14
0042000224,official4,Brent Barnaky,2021-06-14
0042000215,official1,James Capers,2021-06-21
0042000215,official2,Ken Mauer,2021-06-21
0042000215,official3,Ben Taylor,2021-06-21
0042000215,official4,Michael Smith,2021-06-21
0042000205,official1,David Guthrie,2021-06-21
0042000205,official2,Eric Lewis,2021-06-21
0042000205,official3,Bill Kennedy,2021-06-21
0042000205,official4,Sean Corbin,2021-06-21
0042000225,official1,John Goble,2021-06-21
0042000225,official2,Josh Tiven,2021-06-21
0042000225,official3,Curtis Blair,2021-06-21
0042000225,official4,Brian Forte,2021-06-21
0042000216,official1,Zach Zarba,2021-06-21
0042000216,official2,Kane Fitzgerald,2021-06-21
0042000216,official3,Courtney Kirkland,2021-06-21
0042000216,official4,Tre Maddox,2021-06-21
0042000206,official1,Scott Foster,2021-06-21
0042000206,official2,Pat Fraher,2021-06-21
0042000206,official3,James Williams,2021-06-21
0042000206,official4,Ben Taylor,2021-06-21
0042000226,official1,James Capers,2021-06-21
0042000226,official2,Eric Lewis,2021-06-21
0042000226,official3,Kevin Scott,2021-06-21
0042000226,official4,Ed Malloy,2021-06-21
0042000217,official1,Marc Davis,2021-06-21
0042000217,official2,John Goble,2021-06-21
0042000217,official3,Josh Tiven,2021-06-21
0042000217,official4,Curtis Blair,2021-06-21
0042000207,official1,James Capers,2021-06-21
0042000207,official2,Kane Fitzgerald,2021-06-21
0042000207,official3,Sean Wright,2021-06-21
0042000207,official4,Courtney Kirkland,2021-06-21
0042000311,official1,David Guthrie,2021-06-21
0042000311,official2,Tony Brothers,2021-06-21
0042000311,official3,Ben Taylor,2021-06-21
0042000311,official4,Mark Lindsay,2021-06-21
